,student_id,language,overall_score,exam_score,raw_sentence,error_type,error_length,correction_length,correct_error_index,correct_sentence,correct_trigram,correct_trigram_tags,correct_trigram_deps,correct_trigram_poss,correct_trigram_tag_0,correct_trigram_tag_1,correct_trigram_tag_2,correct_trigram_dep_0,correct_trigram_dep_1,correct_trigram_dep_2,incorrect_error_index,incorrect_sentence,incorrect_trigram,incorrect_trigram_tags,incorrect_trigram_deps,incorrect_trigram_poss,incorrect_trigram_tag_0,incorrect_trigram_tag_1,incorrect_trigram_tag_2,incorrect_trigram_dep_0,incorrect_trigram_dep_1,incorrect_trigram_dep_2,0_0_tag,0_1_tag,0_2_tag,1_0_tag,1_1_tag,1_2_tag,2_0_tag,2_1_tag,2_2_tag,0_0_dep,0_1_dep,0_2_dep,1_0_dep,1_1_dep,1_2_dep,2_0_dep,2_1_dep,2_2_dep
0,TR247*0102*2000*02,Russian,25.00,3.2,"<NS type=""RY""><i>At first</i><c>First</c></NS>, I <NS type=""RV""><i>propose</i><c>suggest</c></NS> <NS type=""MA""><c>you</c></NS> <NS type=""FV""><i>to invite</i><c>invite</c></NS> stars and artists not from all <NS type=""MT""><c>over</c></NS> the world, but from only six countries. This change will give <NS type=""M""></NS> <NS type=""MD""><c>the</c></NS> opportunity to <NS type=""R"">create some different performance</NS>.",M,1,1,26,"First, I suggest you invite stars and artists not from all over the world, but from only six countries. This change will give | the opportunity to create some different performance . ","['the', 'opportunity', 'to']",DT NN TO,det dobj aux,DET NOUN PART,DT,NN,TO,det,dobj,aux,26,"First, I suggest you invite stars and artists not from all over the world, but from only six countries. This change will give | the opportunity to create some different performance . ","['the', 'opportunity', 'to']",DT NN TO,det dobj aux,DET NOUN PART,DT,NN,TO,det,dobj,aux,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
156,TR30*0102*2000*01,Polish,32.0,4.3,"<NS type=""UD""><i>The clothes</i><c>Clothes</c></NS> <NS type=""AGV""><i>is</i><c>are</c></NS> part of each culture and one of <NS type=""RD""><i>these</i><c>those</c></NS> things which <NS type=""AGV""><i>expresses</i><c>express</c></NS> our taste and personality. People spend a lot of money to buy something extraordinary, feel comfortable and stand out. They come up with many ideas but it can't last for a long time. Nowadays<NS type=""MP""><c>,</c></NS> it's getting obvious that designers <NS type=""TV""><i>sold</i><c>sell</c></NS> only <NS type=""RN"">details</NS>, <NS type=""RC""><i>but</i><c>and</c></NS> significant changes don't turn up. Styles mix, colours and shapes come back from the past, <NS type=""MC""><c>and</c></NS> only the fabrics are different.",RN,1,1,61,"Clothes are part of each culture and one of those things which express our taste and personality. People spend a lot of money to buy something extraordinary, feel comfortable and stand out. They come up with many ideas but it can't last for a long time. Nowadays, it's getting obvious that designers sell only | , and significant changes don't turn up. Styles mix, colours and shapes come back from the past, and only the fabrics are different. ","[',', 'and', 'significant']",", CC JJ",punct cc amod,PUNCT CCONJ ADJ,",",CC,JJ,punct,cc,amod,61,"Clothes are part of each culture and one of those things which express our taste and personality. People spend a lot of money to buy something extraordinary, feel comfortable and stand out. They come up with many ideas but it can't last for a long time. Nowadays, it's getting obvious that designers sell only | details, and significant changes don't turn up. Styles mix, colours and shapes come back from the past, and only the fabrics are different. ","['details', ',', 'and']","NNS , CC",dobj punct cc,NOUN PUNCT CCONJ,NNS,",",CC,dobj,punct,cc,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
157,TR103*0102*2000*01,Turkish,24.0,3.1,"What is more, about the tickets, discounts were not available <NS type=""CE"">as it was not said so</NS>.",CE,6,1,12,"What is more, about the tickets, discounts were not available | . ","['.', '_', '_']",. _ _,punct _ _,PUNCT _ _,.,_,_,punct,_,_,12,"What is more, about the tickets, discounts were not available | as it was not said so. ","['as', 'it', 'was']",IN PRP VBD,mark nsubjpass auxpass,SCONJ PRON AUX,IN,PRP,VBD,mark,nsubjpass,auxpass,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
158,TR103*0102*2000*01,Turkish,24.0,3.1,"As <NS type=""U""><i>well as</i></NS> you can understand<NS type=""MP""><c>,</c></NS> I did not enjoy myself and I think I spent my money <NS type=""RT""><i>for</i><c>on</c></NS> a <NS type=""DJ"">nonsense</NS> thing. Therefore, if <NS type=""RJ""><i><NS type=""S""><i>avaliable</i><c>available</c></NS></i><c>possible</c></NS>, can you <NS type=""RV""><i>play</i><c>pay</c></NS> my money back please? <NS type=""CE"">My address is here for any contacts</NS><NS type=""RP""><i>,</i><c>.</c></NS>",DJ,1,1,19,"As you can understand, I did not enjoy myself and I think I spent my money on a | thing. Therefore, if possible, can you pay my money back please? My address is here for any contacts . ","['thing', '.', 'Therefore']",NN . RB,pobj punct advmod,NOUN PUNCT ADV,NN,.,RB,pobj,punct,advmod,19,"As you can understand, I did not enjoy myself and I think I spent my money on a | nonsense thing. Therefore, if possible, can you pay my money back please? My address is here for any contacts . ","['nonsense', 'thing', '.']",NN NN .,compound pobj punct,NOUN NOUN PUNCT,NN,NN,.,compound,pobj,punct,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
159,TR103*0102*2000*01,Turkish,24.0,3.1,"As <NS type=""U""><i>well as</i></NS> you can understand<NS type=""MP""><c>,</c></NS> I did not enjoy myself and I think I spent my money <NS type=""RT""><i>for</i><c>on</c></NS> a <NS type=""DJ"">nonsense</NS> thing. Therefore, if <NS type=""RJ""><i><NS type=""S""><i>avaliable</i><c>available</c></NS></i><c>possible</c></NS>, can you <NS type=""RV""><i>play</i><c>pay</c></NS> my money back please? <NS type=""CE"">My address is here for any contacts</NS><NS type=""RP""><i>,</i><c>.</c></NS>",CE,7,1,35,"As you can understand, I did not enjoy myself and I think I spent my money on a nonsense thing. Therefore, if possible, can you pay my money back please? | . ","['.', '_', '_']",. _ _,punct _ _,PUNCT _ _,.,_,_,punct,_,_,35,"As you can understand, I did not enjoy myself and I think I spent my money on a nonsense thing. Therefore, if possible, can you pay my money back please? | My address is here for any contacts. ","['My', 'address', 'is']",PRP$ NN VBZ,poss nsubj ROOT,DET NOUN AUX,PRP$,NN,VBZ,poss,nsubj,ROOT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
160,TR103*0102*2000*01,Turkish,24.0,3.2,"Pandora had done something very bad like a robbery and one day told this to Pat because she was very <NS type=""RJ"">shy</NS> and regretful. Pat was her best friend so she told <NS type=""UT""><i>to</i></NS> him. However, she didn't know that Pat couldn't keep secrets well.",RJ,1,1,20,"Pandora had done something very bad like a robbery and one day told this to Pat because she was very | and regretful. Pat was her best friend so she told him. However, she didn't know that Pat couldn't keep secrets well. ","['and', 'regretful', '.']",CC JJ .,cc conj punct,CCONJ ADJ PUNCT,CC,JJ,.,cc,conj,punct,20,"Pandora had done something very bad like a robbery and one day told this to Pat because she was very | shy and regretful. Pat was her best friend so she told him. However, she didn't know that Pat couldn't keep secrets well. ","['shy', 'and', 'regretful']",JJ CC JJ,acomp cc conj,ADJ CCONJ ADJ,JJ,CC,JJ,acomp,cc,conj,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
161,TR103*0102*2000*01,Turkish,24.0,3.2,"After a week <NS type=""RT""><i>of</i><c>on</c></NS> holiday, when Pandora returned she learned that <NS type=""RQ""><i>every</i><c>all</c></NS> of her friends knew <NS type=""MT""><c>about</c></NS> that. She became very <NS type=""RJ"">shy</NS> and <NS type=""S""><i>engry</i><c>angry</c></NS><NS type=""MP""><c>.</c></NS> She couldn't talk with people and she <NS type=""W""><i>just was</i><c>was just</c></NS> very sad.",RJ,1,1,23,"After a week on holiday, when Pandora returned she learned that all of her friends knew about that. She became very | and angry. She couldn't talk with people and she was just very sad. ","['and', 'angry', '.']",CC JJ .,cc conj punct,CCONJ ADJ PUNCT,CC,JJ,.,cc,conj,punct,23,"After a week on holiday, when Pandora returned she learned that all of her friends knew about that. She became very | shy and angry. She couldn't talk with people and she was just very sad. ","['shy', 'and', 'angry']",JJ CC JJ,acomp cc conj,ADJ CCONJ ADJ,JJ,CC,JJ,acomp,cc,conj,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
162,TR942*0102*2000*01,German,25.0,3.1,"I <NS type=""RV""><i>passed</i><c>spent</c></NS> one week in London and during my visit <NS type=""ID""><i>I had the fortune</i><c>I had the good fortune</c></NS> to <NS type=""RV""><i>visit</i><c>see</c></NS> ""Over the rainbow"" <NS type=""RT""><i>in</i><c>at</c></NS> your theatre. But I was not very satisfied after my ""perfect evening"" out. The advertisement for the Musical Show was very good, but the information was not correct. You wrote that the <NS type=""RJ""><i>favourite</i><c>main</c></NS> actor <NS type=""TV""><i>will</i><c>would</c></NS> be Danny Brook but there was another one who was really disappointing. In the advertisement <NS type=""MA""><c>it</c></NS> was written that the show <NS type=""TV""><i>will</i><c>would</c></NS> start at 19.30 but it started 45 minutes later, at 20.15! Because of the advertisement I thought that I <NS type=""TV""><i>can</i><c>could</c></NS> <NS type=""MV""><c>get</c></NS> <NS type=""MD""><c>a</c></NS> discount <NS type=""MT""><c>on</c></NS> the tickets available but I couldn't. After the show I <NS type=""TV""><i>need</i><c>needed</c></NS> to drink something in the theatre restaurant <NS type=""RT""><i>like</i><c>as</c></NS> the advertisement <NS type=""UA""><i>it</i></NS> <NS type=""RV""><NS type=""S""><i>concieved</i><c>conceived</c></NS></NS>, but it was closed. And there was no reason why <NS type=""M""></NS>.",M,1,1,149,"I spent one week in London and during my visit I had the good fortune to see ""Over the rainbow"" at your theatre. But I was not very satisfied after my ""perfect evening"" out. The advertisement for the Musical Show was very good, but the information was not correct. You wrote that the main actor would be Danny Brook but there was another one who was really disappointing. In the advertisement it was written that the show would start at 19.30 but it started 45 minutes later, at 20.15! Because of the advertisement I thought that I could get a discount on the tickets available but I couldn't. After the show I needed to drink something in the theatre restaurant as the advertisement conceived , but it was closed. And there was no reason why | . ","['.', '_', '_']",. _ _,punct _ _,PUNCT _ _,.,_,_,punct,_,_,149,"I spent one week in London and during my visit I had the good fortune to see ""Over the rainbow"" at your theatre. But I was not very satisfied after my ""perfect evening"" out. The advertisement for the Musical Show was very good, but the information was not correct. You wrote that the main actor would be Danny Brook but there was another one who was really disappointing. In the advertisement it was written that the show would start at 19.30 but it started 45 minutes later, at 20.15! Because of the advertisement I thought that I could get a discount on the tickets available but I couldn't. After the show I needed to drink something in the theatre restaurant as the advertisement conceived , but it was closed. And there was no reason why | . ","['.', '_', '_']",. _ _,punct _ _,PUNCT _ _,.,_,_,punct,_,_,True,False,False,False,True,True,False,True,True,True,False,False,False,True,True,False,True,True
163,TR920*0102*2000*01,Russian,29.0,2.3T,"Dear <NS type=""RN""><i>Mr/<NS type=""S"">Mss</NS></i><c>Sir/Madam</c></NS>",S,1,1,2,Dear Mr/ | Sir/Madam ,"['Sir', '/', 'Madam']",NNP SYM NNP,nmod punct intj,PROPN SYM PROPN,NNP,SYM,NNP,nmod,punct,intj,2,Dear Mr/ | Mss Sir/Madam ,"['Mss', 'Sir', '/']",NNP NNP SYM,nmod nmod punct,PROPN PROPN SYM,NNP,NNP,SYM,nmod,nmod,punct,True,True,False,False,False,True,True,True,False,True,True,False,False,False,True,False,False,False
164,TR920*0102*2000*01,Russian,29.0,2.3T,"I'm writing <NS type=""MT""><c>to</c></NS> you <NS type=""UT""><i>in</i></NS> <NS type=""FV""><i>complain</i><c>to complain</c></NS> about <NS type=""MD""><c>the</c></NS> musical show<NS type=""UP""><i>,</i></NS> that I <NS type=""RV""><i><NS type=""TV""><i>have visited</i><c>visited</c></NS></i><c>went to</c></NS> last evening. I had a <NS type=""MP""><i>week</i><c>week's</c></NS> holiday in London, so I wanted to spend my last evening <NS type=""R"">with great pleasure</NS>, however it was the <NS type=""FJ""><i>worse</i><c>worst</c></NS> evening in my life.",R,3,1,35,"I'm writing to you to complain about the musical show that I went to last evening. I had a week's holiday in London, so I wanted to spend my last evening | , however it was the worst evening in my life. ","[',', 'however', 'it']",", RB PRP",punct advmod nsubj,PUNCT ADV PRON,",",RB,PRP,punct,advmod,nsubj,35,"I'm writing to you to complain about the musical show that I went to last evening. I had a week's holiday in London, so I wanted to spend my last evening | with great pleasure, however it was the worst evening in my life. ","['with', 'great', 'pleasure']",IN JJ NN,prep amod pobj,ADP ADJ NOUN,IN,JJ,NN,prep,amod,pobj,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
165,TR920*0102*2000*01,Russian,29.0,4.3,"On the other hand<NS type=""MP""><c>,</c></NS> people can <NS type=""DV"">atrophided</NS> of all <NS type=""AGD""><i>this</i><c>these</c></NS> inventions. <NS type=""AGA""><i>He</i><c>They</c></NS> become lazy because they know that they can <NS type=""RV""><i>seat</i><c>sit</c></NS> on the sofa and <NS type=""RV""><i>turn</i><c>change</c></NS> the <NS type=""RV""><i>chances</i><c>channels</c></NS> on the TV by pressing a <NS type=""S""><i>boton</i><c>button</c></NS>.",DV,1,1,7,"On the other hand, people can | of all these inventions. They become lazy because they know that they can sit on the sofa and change the channels on the TV by pressing a button. ","['of', 'all', 'these']",IN PDT DT,prep predet det,ADP DET DET,IN,PDT,DT,prep,predet,det,7,"On the other hand, people can | atrophided of all these inventions. They become lazy because they know that they can sit on the sofa and change the channels on the TV by pressing a button. ","['atrophided', 'of', 'all']",VBN IN PDT,ROOT prep predet,VERB ADP DET,VBN,IN,PDT,ROOT,prep,predet,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
166,TR1081*0102*2000*01,Greek,23.0,3.1,"I'm <NS type=""IV""><i>writting</i><c>writing</c></NS> this letter to complain about your <NS type=""RJ"">fake</NS> advertisement.",RJ,1,1,9,I'm writing this letter to complain about your | advertisement. ,"['advertisement', '.', '_']",NN . _,pobj punct _,NOUN PUNCT _,NN,.,_,pobj,punct,_,9,I'm writing this letter to complain about your | fake advertisement. ,"['fake', 'advertisement', '.']",JJ NN .,amod pobj punct,ADJ NOUN PUNCT,JJ,NN,.,amod,pobj,punct,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
167,TR1081*0102*2000*01,Greek,23.0,3.1,"At the end you <NS type=""TV""><i>have <NS type=""RV""><i>written</i><c>said</c></NS></i><c>said</c></NS> that <NS type=""U""><i>there is</i></NS> the theatre restaurant <NS type=""M""></NS> after the show but <NS type=""RA""><i>there</i><c>it</c></NS> wasn't. It <NS type=""RV""><i>had</i><c>was</c></NS> closed because of the late start of the show.",M,1,1,9,At the end you said that the theatre restaurant | after the show but it wasn't. It was closed because of the late start of the show. ,"['after', 'the', 'show']",IN DT NN,prep det pobj,ADP DET NOUN,IN,DT,NN,prep,det,pobj,9,At the end you said that the theatre restaurant | after the show but it wasn't. It was closed because of the late start of the show. ,"['after', 'the', 'show']",IN DT NN,prep det pobj,ADP DET NOUN,IN,DT,NN,prep,det,pobj,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
168,TR248*0102*2000*01,Polish,26.0,3.3,"To sum up, I must say that this evening out was supposed to be perfect. It was not<NS type=""MP""><c>,</c></NS> of course, so I would like to ask you <NS type=""RY"">kindly</NS> for my money back, because some information placed in your advertisement about the musical was not true.",RY,1,1,31,"To sum up, I must say that this evening out was supposed to be perfect. It was not, of course, so I would like to ask you | for my money back, because some information placed in your advertisement about the musical was not true. ","['for', 'my', 'money']",IN PRP$ NN,prep poss pobj,ADP DET NOUN,IN,PRP$,NN,prep,poss,pobj,31,"To sum up, I must say that this evening out was supposed to be perfect. It was not, of course, so I would like to ask you | kindly for my money back, because some information placed in your advertisement about the musical was not true. ","['kindly', 'for', 'my']",RB IN PRP$,advmod prep poss,ADV ADP DET,RB,IN,PRP$,advmod,prep,poss,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
